cycle,investor_percent_share,exotic_price_per_bdft,native_price_per_bdft,length(trees where ((each.type = NATIVE) and (each.state = SEEDLING))),length(trees where ((each.type = NATIVE) and (each.state = SAPLING))),length(trees where ((each.type = NATIVE) and (each.state = POLE))),length(trees where ((each.type = NATIVE) and (each.state = ADULT))),length(trees where ((each.type = EXOTIC) and (each.state = SEEDLING))),length(trees where ((each.type = EXOTIC) and (each.state = SAPLING))),length(trees where ((each.type = EXOTIC) and (each.state = POLE))),length(trees where ((each.type = EXOTIC) and (each.state = ADULT))),management_running_cost,ITP_running_earning,net_running_earning,,partners_earning,independent_earning,investor_total_profit,total_investment_cost,total_investments,inv_harvested_trees
174,1,45.06,49.35,74852,80171,29755,11293,26453,36823,3813,37667,21539890.35,29892485.7,8352595.348,,71289.65189,0,3454098.813,2278259.2,20,101
175,1,45.06,49.35,83666,79395,29671,11305,25686,35921,3772,37667,21641543.42,29892485.7,8250942.284,,13348.26371,0,3454098.813,2278259.2,20,101
176,1,45.06,49.35,82720,78670,29552,11332,24952,35064,3716,37667,21746706.13,29892485.7,8145779.565,,16090.1812,0,3454098.813,2278259.2,20,101
177,1,45.06,49.35,81021,78608,29469,11345,24253,34242,3691,37637,21902190.96,29892485.7,7990294.739,,66412.28842,0,3454098.813,2278259.2,20,101
178,1,45.06,49.35,75320,82686,29381,11350,23493,33095,4086,37614,22082836.84,29892485.7,7809648.859,,66412.28842,0,3454098.813,2278259.2,20,101
179,1,45.06,49.35,70634,85666,29277,11379,22850,32015,4392,37587,22204773.6,29892485.7,7687712.105,,74799.30629,0,3454098.813,2278259.2,20,101
180,1,45.06,49.35,65663,88959,29165,11411,22227,31103,4581,37567,22318323.33,29892485.7,7574162.368,,53831.76162,0,3454098.813,2278259.2,20,101
181,1,45.06,49.35,63313,89660,29072,11416,28275,30405,4593,37533,22482184.43,29892485.7,7410301.272,,71289.65189,0,3454098.813,2278259.2,20,101
182,1,45.06,49.35,62583,88761,28995,11417,27475,29659,4555,37506,22583837.49,29892485.7,7308648.207,,13348.26371,0,3454098.813,2278259.2,20,101
183,1,45.06,49.35,61838,87920,28882,11443,6255,49392,4522,37471,22689000.21,29892485.7,7203485.488,,16090.1812,0,3454098.813,2278259.2,20,101
184,1,45.06,49.35,61155,87092,28793,11462,6098,48138,4485,37445,22869069.27,29892485.7,7023416.427,,65835.47022,0,3454098.813,2278259.2,20,101
185,1,45.06,49.35,69629,86215,28694,11483,5926,46936,4452,37422,22978425.5,29892485.7,6914060.199,,66412.28842,0,3454098.813,2278259.2,20,101
186,1,45.06,49.35,77610,85345,28609,11507,5753,45785,4403,37417,23110200.86,29892485.7,6782284.835,,72057.38879,0,3454098.813,2278259.2,20,101
187,1,45.06,49.35,84803,84536,28518,11540,5591,44658,4362,37391,23254556.76,29892485.7,6637928.944,,51089.84412,0,3454098.813,2278259.2,20,101
188,1,45.06,49.35,83791,83704,28429,11563,5426,43617,4332,37379,23422045.29,29892485.7,6470440.41,,71289.65189,0,3454098.813,2278259.2,20,101
189,1,45.06,49.35,82099,83589,28356,11587,5268,42583,4293,37346,23532085.37,29892485.7,6360400.327,,19706.87194,0,3454098.813,2278259.2,20,101
190,1,45.06,49.35,76031,87939,28272,11601,5123,41505,4191,37453,23670796.16,29892485.7,6221689.537,,20283.69014,0,3454098.813,2278259.2,20,101
191,1,45.06,49.35,71094,91124,28226,11612,4974,40460,4003,37658,23788539.41,29892485.7,6103946.291,,70605.79736,0,3454098.813,2278259.2,20,101
192,1,45.06,49.35,65778,94772,28127,11657,4858,39451,3896,37722,23918863.18,29892485.7,5973622.519,,70605.79736,0,3454098.813,2278259.2,20,101
193,1,45.06,49.35,63175,95690,28061,11684,35628,38575,3768,37800,24086917.79,29892485.7,5805567.914,,72057.38879,0,3454098.813,2278259.2,20,101
194,1,45.06,49.35,62388,94786,27968,11696,34606,37701,3598,37905,24231273.68,29892485.7,5661212.023,,51089.84412,0,3454098.813,2278259.2,20,101
195,1,45.06,49.35,61699,93875,27884,11709,29173,41259,3326,38129,24396597.11,29892485.7,5495888.588,,71289.65189,0,3454098.813,2278259.2,20,101
196,1,45.06,49.35,61023,92942,27785,11732,28304,40266,3265,38134,24531798.25,29892485.7,5360687.452,,17541.77264,0,3454098.813,2278259.2,20,101
197,1,45.06,49.35,70126,91989,27658,11782,27506,39288,3148,38191,24599219.39,29892485.7,5293266.313,,20283.69014,0,3454098.813,2278259.2,20,101
198,1,45.06,49.35,78794,91103,27568,11796,26707,38389,3116,38174,24726801.24,29892485.7,5165684.458,,67863.87986,0,3454098.813,2278259.2,20,101
199,1,45.06,49.35,86969,90217,27480,11801,25952,37476,3100,38142,24887931.17,29892485.7,5004554.532,,67863.87986,0,3454098.813,2278259.2,20,101
200,1,45.06,49.35,85999,89361,27375,11850,25215,36590,3063,38118,25055419.7,29892485.7,4837065.997,,74222.48809,0,3454098.813,2278259.2,20,101
201,1,45.06,49.35,84352,89133,27269,11887,24475,35770,2989,38141,25202517.51,29892485.7,4689968.189,,53831.76162,0,3454098.813,2278259.2,20,101
202,1,45.06,49.35,79065,92703,27160,11912,23776,34558,3353,38118,25395743.92,29892485.7,4496741.783,,71289.65189,0,3454098.813,2278259.2,20,101
203,1,45.06,49.35,74025,95999,27087,11919,23065,33451,3614,38099,25459655.4,29892485.7,4432830.299,,20283.69014,0,3454098.813,2278259.2,20,101
204,1,45.06,49.35,68151,100083,26978,11952,22409,32488,3814,38075,25535463.56,29892485.7,4357022.142,,20283.69014,0,3454098.813,2278259.2,20,101
205,1,45.06,49.35,65338,101183,26856,12006,28289,31691,3824,38039,25690937.64,29892485.7,4201548.064,,63670.37092,0,3454098.813,2278259.2,20,101
206,1,45.06,49.35,64620,100260,26776,12023,27523,30954,3786,38009,25843680.54,29892485.7,4048805.155,,63670.37092,0,3454098.813,2278259.2,20,101
207,1,45.06,49.35,63935,99295,26700,12019,6199,50778,3759,37986,26000616.96,29892485.7,3891868.738,,67863.87986,0,3454098.813,2278259.2,20,101
208,1,45.06,49.35,63176,98285,26615,12046,6024,49487,3622,38065,26163911.99,29892485.7,3728573.712,,49061.43448,0,3454098.813,2278259.2,20,101
209,1,45.06,49.35,71003,97346,26541,12069,5855,48292,3374,38259,26285848.74,29892485.7,3606636.957,,71289.65189,0,3454098.813,2278259.2,20,101
210,1,45.06,49.35,80125,96350,26537,12099,5673,47124,3291,38280,26362340.75,29892485.7,3530144.946,,20283.69014,0,3454098.813,2278259.2,20,101
211,1,45.06,49.35,88838,95408,26496,12111,5523,45972,3167,38339,26471696.98,29892485.7,3420788.719,,20283.69014,0,3454098.813,2278259.2,20,101
212,1,45.06,49.35,87813,94458,26429,12154,5353,44892,3086,38367,26626604.99,29892485.7,3265880.711,,65835.47022,0,3454098.813,2278259.2,20,101
213,1,45.06,49.35,86093,94217,26325,12176,5184,43826,3040,38347,26782089.81,29892485.7,3110395.885,,66412.28842,0,3454098.813,2278259.2,20,101
214,1,45.06,49.35,80257,98215,26212,12214,5065,42680,3068,38310,26966929.2,29892485.7,2925556.496,,70605.79736,0,3454098.813,2278259.2,20,101
215,1,45.06,49.35,75495,101115,26139,12206,4933,41592,3110,38273,27059511.4,29892485.7,2832974.304,,49638.25268,0,3454098.813,2278259.2,20,101
216,1,45.06,49.35,69746,105039,26086,12204,4778,40626,3112,38251,27189835.17,29892485.7,2702650.532,,71289.65189,0,3454098.813,2278259.2,20,101
217,1,45.06,49.35,66816,106164,25988,12232,36170,39657,3092,38219,27294219.4,29892485.7,2598266.297,,16090.1812,0,3454098.813,2278259.2,20,101
218,1,45.06,49.35,66018,105167,25915,12248,35055,38782,3070,38190,27399382.12,29892485.7,2493103.578,,16090.1812,0,3454098.813,2278259.2,20,101
219,1,45.06,49.35,65248,104205,25845,12258,29641,42307,3035,38167,27552125.03,29892485.7,2340360.67,,63670.37092,0,3454098.813,2278259.2,20,101
220,1,45.06,49.35,64504,103227,25770,12268,28764,41312,3002,38137,27732194.09,29892485.7,2160291.608,,65835.47022,0,3454098.813,2278259.2,20,101
221,1,45.06,49.35,72985,102275,25660,12315,27919,40317,2976,38109,27854130.85,29892485.7,2038354.854,,74799.30629,0,3454098.813,2278259.2,20,101
222,1,45.06,49.35,80919,101315,25571,12339,27098,39393,2955,38075,27964938.67,29892485.7,1927547.035,,51089.84412,0,3454098.813,2278259.2,20,101
223,1,45.06,49.35,90083,100356,25479,12361,26335,38484,2924,38041,28126068.59,29892485.7,1766417.108,,71289.65189,0,3454098.813,2278259.2,20,101
224,1,45.06,49.35,89030,99414,25419,12362,25602,37602,2889,38019,28227721.66,29892485.7,1664764.044,,13348.26371,0,3454098.813,2278259.2,20,101
225,1,45.06,49.35,87273,99240,25310,12398,24915,36760,2858,37999,28332884.37,29892485.7,1559601.325,,16090.1812,0,3454098.813,2278259.2,20,101
226,1,45.06,49.35,81171,103434,25231,12416,24222,35564,3205,37975,28513530.25,29892485.7,1378955.445,,66412.28842,0,3454098.813,2278259.2,20,101
227,1,45.06,49.35,76206,106473,25136,12441,23565,34480,3445,37946,28622886.48,29892485.7,1269599.217,,66412.28842,0,3454098.813,2278259.2,20,101
228,1,45.06,49.35,70672,110176,25074,12450,22877,33460,3635,37918,28757403.76,29892485.7,1135081.936,,74799.30629,0,3454098.813,2278259.2,20,101
229,1,45.06,49.35,68053,110930,24979,12477,29022,32628,3640,37898,28904490.82,29892485.7,987994.8753,,51089.84412,0,3454098.813,2278259.2,20,101
230,1,45.06,49.35,67276,109897,24909,12492,28186,31882,3595,37884,29069814.26,29892485.7,822671.44,,71289.65189,0,3454098.813,2278259.2,20,101
231,1,45.06,49.35,66525,108852,24790,12548,6397,52232,3539,37883,29179854.34,29892485.7,712631.3577,,17541.77264,0,3454098.813,2278259.2,20,101
232,1,45.06,49.35,65727,107809,24716,12564,6192,50980,3471,37872,29318565.13,29892485.7,573920.5674,,20283.69014,0,3454098.813,2278259.2,20,101
233,1,45.06,49.35,74674,106793,24639,12578,6048,49750,3410,37869,29436308.38,29892485.7,456177.3217,,70605.79736,0,3454098.813,2278259.2,20,101
234,1,45.06,49.35,83264,105790,24535,12615,5868,48555,3333,37876,29563890.23,29892485.7,328595.4668,,67863.87986,0,3454098.813,2278259.2,20,101
235,1,45.06,49.35,91301,104809,24425,12666,5688,47381,3299,37856,29729213.67,29892485.7,163272.0314,,72057.38879,0,3454098.813,2278259.2,20,101
236,1,45.06,49.35,90258,103836,24340,12693,5544,46313,3267,37839,29875734.66,29892485.7,16751.0414,,53254.94342,0,3454098.813,2278259.2,20,101
237,1,45.06,49.35,88365,103719,24282,12706,5388,45244,3222,37819,30043800.01,29892485.7,-151314.3115,,71289.65189,0,3454098.813,2278259.2,20,101
238,1,45.06,49.35,81817,108254,24187,12738,5233,44109,3251,37823,30179001.15,29892485.7,-286515.4474,,20283.69014,0,3454098.813,2278259.2,20,101
239,1,45.06,49.35,76611,111507,24091,12777,5096,42987,3280,37795,30246422.29,29892485.7,-353936.5858,,20283.69014,0,3454098.813,2278259.2,20,101
240,1,45.06,49.35,70756,115420,23986,12801,4955,41893,3295,37768,30376746.06,29892485.7,-484260.3583,,70605.79736,0,3454098.813,2278259.2,20,101
241,1,45.06,49.35,67888,116405,23911,12810,36058,40939,3270,37747,30540607.15,29892485.7,-648121.4547,,67863.87986,0,3454098.813,2278259.2,20,101
242,1,45.06,49.35,67105,115283,23820,12828,35041,40014,3225,37716,30705930.59,29892485.7,-813444.8901,,72057.38879,0,3454098.813,2278259.2,20,101
243,1,45.06,49.35,66349,114172,23750,12839,29431,43607,3169,37709,30850286.48,29892485.7,-957800.7807,,51089.84412,0,3454098.813,2278259.2,20,101
244,1,45.06,49.35,65560,113088,23656,12874,28569,42625,3137,37692,31042936.07,29892485.7,-1150450.369,,71289.65189,0,3454098.813,2278259.2,20,101
245,1,45.06,49.35,75046,112051,23597,12882,27784,41634,3099,37672,31106847.55,29892485.7,-1214361.853,,19706.87194,0,3454098.813,2278259.2,20,101
246,1,45.06,49.35,84105,111025,23490,12922,26951,40693,3062,37654,31182655.71,29892485.7,-1290170.009,,20283.69014,0,3454098.813,2278259.2,20,101
247,1,45.06,49.35,92845,110032,23396,12950,26172,39731,3007,37648,31335398.62,29892485.7,-1442912.918,,63670.37092,0,3454098.813,2278259.2,20,101
248,1,45.06,49.35,91798,109020,23282,13003,25432,38799,2946,37648,31489802.2,34912172.15,3422369.948,,65835.47022,0,5225752.854,2278259.2,20,150
249,1,45.06,49.35,90011,108680,23206,13018,24663,37885,2805,37728,31663127.58,43470581.14,11807453.56,,70605.79736,0,7230170.977,2506085.12,22,208
250,1,45.06,49.35,83943,112511,23273,13068,23866,36399,3347,37761,32476632.83,48665582.95,16188950.12,,49638.25268,0,7230170.977,2961736.96,26,208
251,1,45.06,49.35,78148,115903,23705,13142,23095,35041,3881,37742,33832036.43,53398146.3,19566109.88,,692418.367,0,7230170.977,3417388.8,30,210
252,1,45.06,49.35,71837,119900,23904,13264,22400,33945,4192,37735,35888205.12,53398146.3,17509941.18,,513776.0023,0,7230170.977,3417388.8,30,210
253,1,45.06,49.35,68838,120934,23806,13295,28481,33137,4150,37737,35910849.62,53398146.3,17487296.69,,730974.8924,0,7230170.977,3417388.8,30,210
254,1,45.06,49.35,68041,119781,23722,13309,27669,32397,4101,37719,36006473.77,53398146.3,17391672.53,,40099.68749,0,7230170.977,3417388.8,30,210
255,1,45.06,49.35,67265,118644,23622,13355,6307,52255,4062,37707,36117281.59,53398146.3,17280864.71,,21735.28158,0,7230170.977,3417388.8,30,210
256,1,45.06,49.35,66503,117548,23503,13408,6125,50972,4000,37703,36272189.6,53398146.3,17125956.71,,65835.47022,0,7230170.977,3417388.8,30,210
257,1,45.06,49.35,75070,116478,23400,13448,5916,49724,3956,37680,36427674.42,53398146.3,16970471.88,,53831.76162,0,7230170.977,3417388.8,30,210
258,1,45.06,49.35,84619,115401,23331,13457,5752,48538,3910,37660,36592997.86,53398146.3,16805148.44,,62902.63402,0,7230170.977,3417388.8,30,210
259,1,45.06,49.35,93764,114273,23263,13451,5603,47373,3858,37637,36707231.45,53398146.3,16690914.85,,25928.79051,0,7230170.977,3417388.8,30,210
260,1,45.06,49.35,92688,113219,23231,13450,5457,46207,3814,37621,36795620.13,53398146.3,16602526.17,,70605.79736,0,7230170.977,3417388.8,30,210
261,1,45.06,49.35,90890,112879,23190,13455,5294,45113,3765,37610,36967878.99,53398146.3,16430267.31,,78992.81523,0,7230170.977,3417388.8,30,210
262,1,45.06,49.35,84738,116918,23148,13470,5151,43964,3814,37591,37140137.86,53398146.3,16258008.45,,78992.81523,0,7230170.977,3417388.8,30,210
263,1,45.06,49.35,79638,119937,23124,13473,5009,42851,3828,37567,37312396.72,53398146.3,16085749.58,,78992.81523,0,7230170.977,3417388.8,30,210
264,1,45.06,49.35,73668,123821,23081,13480,4870,41835,3844,37539,37484655.58,53398146.3,15913490.72,,53831.76162,0,7230170.977,3417388.8,30,210
265,1,45.06,49.35,70590,124847,23024,13504,35634,40812,3804,37512,37606581.59,53398146.3,15791564.72,,71289.65189,0,7230170.977,3417388.8,30,210
266,1,45.06,49.35,69719,123711,22942,13521,34599,39914,3771,37491,37683073.6,53398146.3,15715072.71,,17541.77264,0,7230170.977,3417388.8,30,210
267,1,45.06,49.35,68955,122508,22867,13534,29118,43388,3722,37480,37792429.82,53398146.3,15605716.48,,20283.69014,0,7230170.977,3417388.8,30,210
268,1,45.06,49.35,68108,121359,22781,13543,28307,42341,3673,37465,37947337.83,53398146.3,15450808.47,,65835.47022,0,7230170.977,3417388.8,30,210
269,1,45.06,49.35,77038,120246,22700,13568,27532,41350,3631,37450,38102822.66,53398146.3,15295323.64,,66412.28842,0,7230170.977,3417388.8,30,210
270,1,45.06,49.35,85739,119177,22610,13604,26711,40337,3602,37425,38284920.13,53398146.3,15113226.17,,67863.87986,0,7230170.977,3417388.8,30,210
271,1,45.06,49.35,95282,118108,22536,13616,25978,39421,3556,37403,38374760.4,53398146.3,15023385.9,,46896.33518,0,7230170.977,3417388.8,30,210
272,1,45.06,49.35,94112,116995,22452,13635,25230,38496,3520,37381,38504507.36,53398146.3,14893638.94,,71289.65189,0,7230170.977,3417388.8,30,210
273,1,45.06,49.35,92150,116680,22349,13672,24567,37607,3480,37365,38606160.42,53398146.3,14791985.88,,15513.36301,0,7230170.977,3417388.8,30,210
274,1,45.06,49.35,85667,121024,22245,13704,23897,36294,3876,37339,38711323.14,53398146.3,14686823.16,,16090.1812,0,7230170.977,3417388.8,30,210
275,1,45.06,49.35,80397,124221,22163,13729,23219,35175,4115,37312,38866807.97,53398146.3,14531338.33,,66412.28842,0,7230170.977,3417388.8,30,210
276,1,45.06,49.35,74559,128001,22076,13758,22622,34187,4308,37287,39047453.85,53398146.3,14350692.45,,66412.28842,0,7230170.977,3417388.8,30,210
277,1,45.06,49.35,71749,128765,21994,13774,28910,33388,4293,37261,39169379.85,53398146.3,14228766.45,,72057.38879,0,7230170.977,3417388.8,30,210
278,1,45.06,49.35,70943,127606,21859,13837,28088,32557,4245,37244,39280187.67,53398146.3,14117958.63,,51089.84412,0,7230170.977,3417388.8,30,210
279,1,45.06,49.35,70113,126451,21768,13866,6494,52682,4177,37239,39441317.6,53398146.3,13956828.7,,71289.65189,0,7230170.977,3417388.8,30,210
280,1,45.06,49.35,69380,125269,21671,13896,6320,51417,4111,37231,39542970.66,53398146.3,13855175.64,,13348.26371,0,7230170.977,3417388.8,30,210
281,1,45.06,49.35,78909,124058,21568,13924,6165,50190,4055,37206,39648133.38,53398146.3,13750012.92,,16090.1812,0,7230170.977,3417388.8,30,210
282,1,45.06,49.35,87939,122994,21471,13959,5972,48966,4008,37193,39826037.35,53398146.3,13572108.96,,63670.37092,0,7230170.977,3417388.8,30,210
283,1,45.06,49.35,96617,121825,21412,13976,5808,47767,3958,37172,39932651.66,53398146.3,13465494.65,,63670.37092,0,7230170.977,3417388.8,30,210
284,1,45.06,49.35,95493,120715,21380,13978,5632,46632,3916,37147,40066592.12,53398146.3,13331554.18,,74222.48809,0,7230170.977,3417388.8,30,210
285,1,45.06,49.35,93445,120432,21334,13995,5457,45492,3876,37118,40213689.93,53398146.3,13184456.37,,53831.76162,0,7230170.977,3417388.8,30,210
286,1,45.06,49.35,86697,124961,21302,14008,5297,44334,3931,37097,40381755.28,53398146.3,13016391.02,,71289.65189,0,7230170.977,3417388.8,30,210
287,1,45.06,49.35,81129,128365,21242,14048,5163,43213,3955,37074,40491795.36,53398146.3,12906350.94,,20283.69014,0,7230170.977,3417388.8,30,210
288,1,45.06,49.35,75047,132333,21220,14050,5030,42100,3988,37059,40630506.15,53398146.3,12767640.15,,20283.69014,0,7230170.977,3417388.8,30,210
289,1,45.06,49.35,72004,133253,21148,14074,35528,41078,3952,37037,40748238.65,53398146.3,12649907.65,,67863.87986,0,7230170.977,3417388.8,30,210
290,1,45.06,49.35,71149,131946,21076,14115,34509,40122,3908,37016,40875820.51,53398146.3,12522325.8,,67863.87986,0,7230170.977,3417388.8,30,210
291,1,45.06,49.35,70304,130601,21001,14163,28840,43769,3860,36993,41041143.94,53398146.3,12357002.36,,72057.38879,0,7230170.977,3417388.8,30,210
292,1,45.06,49.35,69483,129381,20934,14167,27980,42766,3825,36970,41187664.93,53398146.3,12210481.37,,53254.94342,0,7230170.977,3417388.8,30,210
293,1,45.06,49.35,79257,128125,20848,14197,27211,41801,3786,36946,41355730.28,53398146.3,12042416.02,,71289.65189,0,7230170.977,3417388.8,30,210
294,1,45.06,49.35,88766,126930,20775,14220,26400,40855,3752,36927,41490931.42,53398146.3,11907214.88,,20283.69014,0,7230170.977,3417388.8,30,210
295,1,45.06,49.35,97950,125739,20710,14274,25640,39894,3715,36903,41558352.56,53398146.3,11839793.74,,20283.69014,0,7230170.977,3417388.8,30,210
296,1,45.06,49.35,96830,124564,20675,14297,24884,38975,3683,36873,41688099.51,53398146.3,11710046.79,,70028.97916,0,7230170.977,3417388.8,30,210
297,1,45.06,49.35,94903,124074,20693,14315,24182,38016,3647,36847,41851971.36,53398146.3,11546174.95,,70605.79736,0,7230170.977,3417388.8,30,210
298,1,45.06,49.35,88411,128261,20739,14332,23451,36673,4056,36834,42020036.71,53398146.3,11378109.59,,74799.30629,0,7230170.977,3417388.8,30,210
299,1,45.06,49.35,82759,131677,20690,14383,22782,35545,4306,36851,42167134.52,53398146.3,11231011.78,,53831.76162,0,7230170.977,3417388.8,30,210
300,1,45.06,49.35,76312,135785,20663,14405,22109,34499,4505,36837,42360360.92,53398146.3,11037785.38,,71289.65189,0,7230170.977,3417388.8,30,210
301,1,45.06,49.35,73206,136593,20829,14398,28254,33695,4519,36820,42427003.58,53398146.3,10971142.72,,20283.69014,0,7230170.977,3417388.8,30,210
302,1,45.06,49.35,72368,135108,20992,14410,27429,32880,4478,36799,42502811.73,53398146.3,10895334.57,,20283.69014,0,7230170.977,3417388.8,30,210
303,1,45.06,49.35,71537,133536,21242,14427,6357,52422,4429,36779,42655554.64,53398146.3,10742591.66,,63670.37092,0,7230170.977,3417388.8,30,210
304,1,45.06,49.35,70714,132173,21319,14432,6195,51111,4388,36756,42810462.65,53398146.3,10587683.65,,65835.47022,0,7230170.977,3417388.8,30,210
305,1,45.06,49.35,79802,130905,21324,14449,6007,49827,4351,36738,42970140.99,53398146.3,10428005.32,,70605.79736,0,7230170.977,3417388.8,30,210
306,1,45.06,49.35,89554,129729,21278,14459,5830,48607,4295,36717,43131270.91,53398146.3,10266875.39,,46896.33518,0,7230170.977,3417388.8,30,210
307,1,45.06,49.35,99138,128506,21252,14483,5679,47436,4244,36701,43250465.75,53398146.3,10147680.55,,71289.65189,0,7230170.977,3417388.8,30,210
308,1,45.06,49.35,97972,127279,21263,14492,5554,46252,4179,36674,43326957.76,53398146.3,10071188.54,,17541.77264,0,7230170.977,3417388.8,30,210
309,1,45.06,49.35,96037,126863,21279,14494,5391,45178,4137,36658,43436313.99,53398146.3,9961832.314,,20283.69014,0,7230170.977,3417388.8,30,210
310,1,45.06,49.35,89511,131036,21318,14505,5224,43957,4203,36637,43591798.81,53398146.3,9806347.488,,66412.28842,0,7230170.977,3417388.8,30,210
311,1,45.06,49.35,83891,134239,21344,14519,5073,42896,4205,36640,43747283.64,53398146.3,9650862.662,,66412.28842,0,7230170.977,3417388.8,30,210
312,1,45.06,49.35,77475,138338,21321,14550,4948,41814,4216,36636,43932123.03,53398146.3,9466023.273,,70605.79736,0,7230170.977,3417388.8,30,210
313,1,45.06,49.35,74253,139148,21309,14555,35178,40846,4163,36631,44024694.47,53398146.3,9373451.829,,46896.33518,0,7230170.977,3417388.8,30,210
314,1,45.06,49.35,73454,137674,21389,14568,34120,39918,4123,36605,44152276.33,53398146.3,9245869.974,,71289.65189,0,7230170.977,3417388.8,30,210
315,1,45.06,49.35,72648,136148,21596,14597,28584,43509,4073,36590,44253929.39,53398146.3,9144216.909,,13348.26371,0,7230170.977,3417388.8,30,210
316,1,45.06,49.35,71800,134654,21716,14648,27732,42454,4026,36577,44359092.11,53398146.3,9039054.19,,16090.1812,0,7230170.977,3417388.8,30,210
317,1,45.06,49.35,81133,133288,21761,14660,26916,41432,3977,36563,44514576.94,53398146.3,8883569.364,,66412.28842,0,7230170.977,3417388.8,30,210
318,1,45.06,49.35,90251,132088,21666,14696,26117,40427,3926,36553,44692480.9,53398146.3,8705665.402,,63670.37092,0,7230170.977,3417388.8,30,210
319,1,45.06,49.35,100032,130894,21587,14741,25322,39481,3880,36531,44811675.74,53398146.3,8586470.565,,72057.38879,0,7230170.977,3417388.8,30,210
320,1,45.06,49.35,98874,129656,21503,14784,24663,38587,3846,36507,44924648.66,53398146.3,8473497.647,,53254.94342,0,7230170.977,3417388.8,30,210
321,1,45.06,49.35,96919,129279,21486,14830,23973,37732,3816,36482,45088520.5,53398146.3,8309625.803,,71289.65189,0,7230170.977,3417388.8,30,210
322,1,45.06,49.35,89914,133823,21477,14838,23269,36343,4266,36475,45190173.56,53398146.3,8207972.738,,16090.1812,0,7230170.977,3417388.8,30,210
323,1,45.06,49.35,84375,137087,21470,14863,22600,35176,4535,36461,45295336.28,53398146.3,8102810.019,,16090.1812,0,7230170.977,3417388.8,30,210
324,1,45.06,49.35,78117,141072,21441,14887,21971,34148,4689,36449,45475982.16,53398146.3,7922164.14,,66412.28842,0,7230170.977,3417388.8,30,210
325,1,45.06,49.35,75075,141872,21482,14919,27944,33306,4662,36441,45585327.64,53398146.3,7812818.659,,63670.37092,0,7230170.977,3417388.8,30,210
326,1,45.06,49.35,74255,140410,21558,14939,27180,32521,4603,36428,45717103.01,53398146.3,7681043.296,,72057.38879,0,7230170.977,3417388.8,30,210
327,1,45.06,49.35,73400,138843,21721,14992,6298,51903,4563,36420,45861458.9,53398146.3,7536687.405,,51089.84412,0,7230170.977,3417388.8,30,210
328,1,45.06,49.35,72552,137359,21823,15016,6116,50671,4512,36403,46028947.43,53398146.3,7369198.87,,71289.65189,0,7230170.977,3417388.8,30,210
329,1,45.06,49.35,82422,135946,21826,15065,5946,49447,4448,36384,46138987.51,53398146.3,7259158.788,,19706.87194,0,7230170.977,3417388.8,30,210
330,1,45.06,49.35,91935,134695,21741,15093,5767,48193,4400,36371,46277698.3,53398146.3,7120447.998,,20283.69014,0,7230170.977,3417388.8,30,210
331,1,45.06,49.35,101173,133351,21691,15120,5608,47013,4346,36352,46392699.63,53398146.3,7005446.669,,67863.87986,0,7230170.977,3417388.8,30,210
332,1,45.06,49.35,100015,132050,21679,15136,5450,45859,4302,36334,46522446.59,53398146.3,6875699.715,,70028.97916,0,7230170.977,3417388.8,30,210
333,1,45.06,49.35,97975,131661,21640,15179,5299,44776,4258,36312,46690511.94,53398146.3,6707634.362,,74799.30629,0,7230170.977,3417388.8,30,210
334,1,45.06,49.35,90925,136238,21728,15195,5139,43599,4301,36305,46837609.75,53398146.3,6560536.554,,53831.76162,0,7230170.977,3417388.8,30,210
335,1,45.06,49.35,85005,139797,21683,15217,4967,42481,4343,36292,47005675.1,53398146.3,6392471.201,,71289.65189,0,7230170.977,3417388.8,30,210
336,1,45.06,49.35,78488,143968,21622,15266,4825,41402,4359,36278,47140876.24,53398146.3,6257270.065,,20283.69014,0,7230170.977,3417388.8,30,210
337,1,45.06,49.35,75350,144659,21685,15319,34877,40422,4325,36262,47211028.55,53398146.3,6187117.757,,20283.69014,0,7230170.977,3417388.8,30,210
